hub,target,oxygen,r,p,q,kept
PRPA5,RPA4267,Aerobic,-0.0818061554058892,0.6157915427287073,0.7476205458387716,False
PRPA5,RPA4268,Aerobic,0.06279069387479409,0.700303608794668,0.8105872464207798,False
PRPA5,RPA4269,Aerobic,0.3834258194803199,0.014595930079858438,0.05029158930989956,False
PRPA5,RPA4271,Aerobic,0.27993896973275423,0.08020176026397159,0.1800898329591753,False
PRPA5,RPA4272,Aerobic,0.35374875879532086,0.025135313363769056,0.07588054593347218,False
PRPA5,RPA4282,Aerobic,0.34103926670426765,0.03127524695766383,0.0895225808970035,False
PRPA5,RPA4284,Aerobic,-0.19967275779581545,0.21672571239276783,0.36727014973644345,False
PRPA5,RPA4285,Aerobic,-0.24212336149277128,0.13225650009624498,0.25849244255120646,False
PRPA5,RPA4286,Aerobic,-0.06131582414726632,0.707026683839716,0.8152814888979175,False
PRPA5,RPA4288,Aerobic,0.3438127522273104,0.02983959032766754,0.0864583550942323,False
PRPA5,RPA4293,Aerobic,0.12325669368006334,0.44861821225829734,0.6071004551855409,False
PRPA5,RPA4294,Aerobic,0.3747283156481678,0.017201559173845225,0.05702049112077918,False
PRPA5,RPA4295,Aerobic,-0.05073776529913882,0.7558625126341453,0.8493262719376646,False
PRPA5,RPA4297,Aerobic,0.07346130746605453,0.6523594234346156,0.7750783055203482,False
PRPA5,RPA4302,Aerobic,-0.008425498880144565,0.9588485008990594,0.977089808298937,False
PRPA5,RPA4304,Aerobic,0.2281185644251496,0.1568503256097125,0.29165830565229234,False
PRPA5,RPA4305,Aerobic,-0.11996896019026265,0.46090361054268447,0.6179978330546092,False
PRPA5,RPA4306,Aerobic,0.4564044287929676,0.0030752706236955247,0.01503556680133079,False
PRPA5,RPA4307,Aerobic,-0.07556215753318447,0.6430730715839774,0.7681295924208942,False
PRPA5,RPA4308,Aerobic,-0.27362660026791713,0.08754964784019043,0.19196655087089123,False
PRPA5,RPA4309,Aerobic,-0.1894377491168692,0.24169712218543676,0.39676776279383874,False
PRPA5,RPA4311,Aerobic,-0.2342386899548276,0.14572285885127534,0.2768521724234545,False
PRPA5,RPA4313,Aerobic,0.03240558018867551,0.8426508323472569,0.9062475451383637,False
PRPA5,RPA4320,Aerobic,-0.6136844136768984,2.5422853579096776e-05,0.0003384404283555274,False
PRPA5,RPA4321,Aerobic,0.01271431660124464,0.9379349769277944,0.9648464738195662,False
PRPA5,RPA4325,Aerobic,0.03815325334192934,0.8151901923665652,0.8890061069165875,False
PRPA5,RPA4327,Aerobic,-0.19582444259039422,0.22589678805866203,0.3782200748160913,False
PRPA5,RPA4328,Aerobic,0.16407502536498159,0.3116944037226146,0.4740023384733185,False
PRPA5,RPA4329,Aerobic,-0.07439893827031382,0.6482083304313128,0.7721117234094883,False
PRPA5,RPA4332,Aerobic,0.2533841959746914,0.1146588955448723,0.23315852477755922,False
PRPA5,RPA4333,Aerobic,0.42486492471865134,0.006282053188250847,0.026151738820282208,False
PRPA5,RPA4336,Aerobic,0.0005524579227473778,0.9973005617362758,0.998339210406999,False
PRPA5,RPA4337,Aerobic,0.026822490947827883,0.8695024917890325,0.9233052740825008,False
PRPA5,RPA4344,Aerobic,-0.06789195864177258,0.6772259908199415,0.7935796711097222,False
PRPA5,RPA4346,Aerobic,0.2740106019347641,0.0870882697131781,0.1912398524978786,False
PRPA5,RPA4347,Aerobic,-0.00518716624853463,0.9746583407208608,0.9855862376780911,False
PRPA5,RPA4351,Aerobic,0.10215229322314467,0.5305116155624732,0.6795086591870373,False
PRPA5,RPA4352,Aerobic,0.1840831210947288,0.2555065846522729,0.4126332962261129,False
PRPA5,RPA4354,Aerobic,0.1021690939898049,0.5304436501925924,0.679458122020538,False
PRPA5,RPA4355,Aerobic,0.12194661704953895,0.45349210473501295,0.6113496382873329,False
PRPA5,RPA4356,Aerobic,0.3440442076910948,0.0297222804073559,0.0862081732977661,False
PRPA5,RPA4357,Aerobic,-0.04050211491008318,0.8040285299808676,0.8816327395414454,False
PRPA5,RPA4359,Aerobic,0.36730104727027924,0.019726641883910285,0.06320353435344907,False
PRPA5,RPA4360,Aerobic,-0.08062037434669855,0.6209349184958697,0.7516573369746286,False
PRPA5,RPA4361,Aerobic,0.30881092358643514,0.05252057548198807,0.13181160872884637,False
PRPA5,RPA4366,Aerobic,-0.1089572104644385,0.503335253568141,0.656096743241015,False
PRPA5,RPA4368,Aerobic,0.22108357636612963,0.17039045137222023,0.30987683586175985,False
PRPA5,RPA4369,Aerobic,0.10921575668830269,0.5023168252898467,0.6551711625268924,False
